Customer_ID,first_name,last_name,full_name,company_name,address,city,county,state,zip,phone1,phone2,email,Age,Sex,Occupation
100399,Sylvie,Ryser,"Ryser, Sylvie",Millers Market & Deli,649 Tulane Ave,Tulsa,Tulsa,OK,74105,918-644-9555,918-565-1706,sylvie@aol.com,54,Female,Lawyers 
100400,Sharee,Maile,"Maile, Sharee",Holiday Inn Naperville,2094 Montour Blvd,Muskegon,Muskegon,MI,49442,231-467-9978,231-265-6940,sharee_maile@aol.com,45,Female,Dentists 
100401,Cordelia,Storment,"Storment, Cordelia","Burrows, Jon H Esq",393 Hammond Dr,Lafayette,Lafayette,LA,70506,337-566-6001,337-255-3427,cordelia_storment@aol.com,29,Female,Psychologists 
100402,Mollie,Mcdoniel,"Mcdoniel, Mollie",Dock Seal Specialty,8590 Lake Lizzie Dr,Bowling Green,Wood,OH,43402,419-975-3182,419-417-4674,mollie_mcdoniel@yahoo.com,31,Female,Systems analysts 
100403,Brett,Mccullan,"Mccullan, Brett",Five Star Limousines Of Tx Inc,87895 Concord Rd,La Mesa,San Diego,CA,91942,619-461-9984,619-727-3892,brett.mccullan@mccullan.com,38,Male,Financial analysts 
100404,Teddy,Pedrozo,"Pedrozo, Teddy","Barkan, Neal J Esq",46314 Route 130,Bridgeport,Fairfield,CT,6610,203-892-3863,203-918-3939,teddy_pedrozo@aol.com,37,Female,Dentists 
100405,Tasia,Andreason,"Andreason, Tasia","Campbell, Robert A",4 Cowesett Ave,Kearny,Hudson,NJ,7032,201-920-9002,201-969-7063,tasia_andreason@yahoo.com,24,Female,Surgeons 
100406,Hubert,Walthall,"Walthall, Hubert","Dee, Deanna",95 Main Ave #2,Barberton,Summit,OH,44203,330-903-1345,330-566-8898,hubert@walthall.org,35,Male,Financial analysts 
100407,Arthur,Farrow,"Farrow, Arthur","Young, Timothy L Esq",28 S 7th St #2824,Englewood,Bergen,NJ,7631,201-238-5688,201-772-4377,arthur.farrow@yahoo.com,18,Male,Dentists 
100408,Vilma,Berlanga,"Berlanga, Vilma","Wells, D Fred Esq",79 S Howell Ave,Grand Rapids,Kent,MI,49546,616-737-3085,616-568-4113,vberlanga@berlanga.com,41,Male,Journalists and editors 
100409,Billye,Miro,"Miro, Billye","Gray, Francine H Esq",36 Lancaster Dr Se,Pearl,Rankin,MS,39208,601-567-5386,601-637-5479,billye_miro@cox.net,43,Female,Market research analysts 
100410,Glenna,Slayton,"Slayton, Glenna",Toledo Iv Care,2759 Livingston Ave,Memphis,Shelby,TN,38118,901-640-9178,901-869-4314,glenna_slayton@cox.net,31,Female,Surgeons 
100411,Mitzie,Hudnall,"Hudnall, Mitzie",Cangro Transmission Co,17 Jersey Ave,Englewood,Arapahoe,CO,80110,303-402-1940,303-997-7760,mitzie_hudnall@yahoo.com,27,Male,Accountants 
100412,Bernardine,Rodefer,"Rodefer, Bernardine",Sat Poly Inc,2 W Grand Ave,Memphis,Shelby,TN,38112,901-901-4726,901-739-5892,bernardine_rodefer@yahoo.com,37,Male,Healthcare workers 
100413,Staci,Schmaltz,"Schmaltz, Staci",Midwest Contracting & Mfg Inc,18 Coronado Ave #563,Pasadena,Los Angeles,CA,91106,626-866-2339,626-293-7678,staci_schmaltz@aol.com,44,Female,Management consultants 
100414,Nichelle,Meteer,"Meteer, Nichelle",Print Doctor,72 Beechwood Ter,Chicago,Cook,IL,60657,773-225-9985,773-857-2231,nichelle_meteer@meteer.com,37,Male,Financial analysts 
100415,Janine,Rhoden,"Rhoden, Janine",Nordic Group Inc,92 Broadway,Astoria,Queens,NY,11103,718-228-5894,718-728-5051,jrhoden@yahoo.com,27,Female,Financial analysts 
100416,Ettie,Hoopengardner,"Hoopengardner, Ettie",Jackson Millwork Co,39 Franklin Ave,Richland,Benton,WA,99352,509-755-5393,509-847-3352,ettie.hoopengardner@hotmail.com,21,Male,IT / Computer professionals 
100417,Eden,Jayson,"Jayson, Eden",Harris Corporation,4 Iwaena St,Baltimore,Baltimore City,MD,21202,410-890-7866,410-429-4888,eden_jayson@yahoo.com,24,Male,Technical publications writers 
100418,Lynelle,Auber,"Auber, Lynelle",United Cerebral Palsy Of Ne Pa,32820 Corkwood Rd,Newark,Essex,NJ,7104,973-860-8610,973-605-6492,lynelle_auber@gmail.com,23,Male,Healthcare workers 
100419,Merissa,Tomblin,"Tomblin, Merissa",One Day Surgery Center Inc,34 Raritan Center Pky,Bellflower,Los Angeles,CA,90706,562-579-6900,562-719-7922,merissa.tomblin@gmail.com,26,Female,Dentists 
100420,Golda,Kaniecki,"Kaniecki, Golda",Calaveras Prospect,6201 S Nevada Ave,Toms River,Ocean,NJ,8755,732-628-9909,732-617-5310,golda_kaniecki@yahoo.com,51,Male,Nurses 
100421,Catarina,Gleich,"Gleich, Catarina","Terk, Robert E Esq",78 Maryland Dr #146,Denville,Morris,NJ,7834,973-210-3994,973-491-8723,catarina_gleich@hotmail.com,37,Male,Market research analysts 
100422,Virgie,Kiel,"Kiel, Virgie","Cullen, Terrence P Esq",76598 Rd  I 95 #1,Denver,Denver,CO,80216,303-776-7548,303-845-5408,vkiel@hotmail.com,20,Female,Scientists 
100423,Jolene,Ostolaza,"Ostolaza, Jolene",Central Die Casting Mfg Co Inc,1610 14th St Nw,Newport News,Newport News City,VA,23608,757-682-7116,757-940-1741,jolene@yahoo.com,33,Male,Physicians (workpermit.com offers a special guide for foreign doctors and physicians interested in obtaining an H-1B visa) 
100424,Keneth,Borgman,"Borgman, Keneth",Centerline Engineering,86350 Roszel Rd,Phoenix,Maricopa,AZ,85012,602-919-4211,602-442-3092,keneth@yahoo.com,33,Male,Technical publications writers 
100425,Rikki,Nayar,"Nayar, Rikki",Targan & Kievit Pa,1644 Clove Rd,Miami,Miami-Dade,FL,33155,305-968-9487,305-978-2069,rikki@nayar.com,35,Male,IT / Computer professionals 
100426,Elke,Sengbusch,"Sengbusch, Elke",Riley Riper Hollin & Colagreco,9 W Central Ave,Phoenix,Maricopa,AZ,85013,602-896-2993,602-575-3457,elke_sengbusch@yahoo.com,25,Male,Technical publications writers 
100427,Hoa,Sarao,"Sarao, Hoa","Kaplan, Joel S Esq",27846 Lafayette Ave,Oak Hill,Volusia,FL,32759,386-526-7800,386-599-7296,hoa@sarao.org,19,Female,Architects 
100428,Trinidad,Mcrae,"Mcrae, Trinidad",Water Office,10276 Brooks St,San Francisco,San Francisco,CA,94105,415-331-9634,415-419-1597,trinidad_mcrae@yahoo.com,44,Female,Dentists 
100429,Mari,Lueckenbach,"Lueckenbach, Mari","Westbrooks, Nelson E Jr",1 Century Park E,San Diego,San Diego,CA,92110,858-793-9684,858-228-5683,mari_lueckenbach@yahoo.com,53,Male,Healthcare workers 
100430,Selma,Husser,"Husser, Selma",Armon Communications,9 State Highway 57 #22,Jersey City,Hudson,NJ,7306,201-991-8369,201-772-7699,selma.husser@cox.net,52,Female,Dentists 
100431,Antione,Onofrio,"Onofrio, Antione",Jacobs & Gerber Inc,4 S Washington Ave,San Bernardino,San Bernardino,CA,92410,909-430-7765,909-665-3223,aonofrio@onofrio.com,30,Male,Engineers 
100432,Luisa,Jurney,"Jurney, Luisa",Forest Fire Laboratory,25 Se 176th Pl,Cambridge,Middlesex,MA,2138,617-365-2134,617-544-2541,ljurney@hotmail.com,39,Female,Surgeons 
100433,Clorinda,Heimann,"Heimann, Clorinda","Haughey, Charles Jr",105 Richmond Valley Rd,Escondido,San Diego,CA,92025,760-291-5497,760-261-4786,clorinda.heimann@hotmail.com,44,Female,Market research analysts 
100434,Dick,Wenzinger,"Wenzinger, Dick",Wheaton Plastic Products,22 Spruce St #595,Gardena,Los Angeles,CA,90248,310-510-9713,310-936-2258,dick@yahoo.com,21,Male,Scientists 
100435,Ahmed,Angalich,"Angalich, Ahmed",Reese Plastics,2 W Beverly Blvd,Harrisburg,Dauphin,PA,17110,717-528-8996,717-632-5831,ahmed.angalich@angalich.com,41,Female,Journalists and editors 
100436,Iluminada,Ohms,"Ohms, Iluminada",Nazette Marner Good Wendt,72 Southern Blvd,Mesa,Maricopa,AZ,85204,480-293-2882,480-866-6544,iluminada.ohms@yahoo.com,20,Male,Engineers 
100437,Joanna,Leinenbach,"Leinenbach, Joanna",Levinson Axelrod Wheaton,1 Washington St,Lake Worth,Palm Beach,FL,33461,561-470-4574,561-951-9734,joanna_leinenbach@hotmail.com,34,Female,Foreign Law advisors 
100438,Caprice,Suell,"Suell, Caprice","Egnor, W Dan Esq",90177 N 55th Ave,Nashville,Davidson,TN,37211,615-246-1824,615-726-4537,caprice@aol.com,49,Male,University professors and teachers 
100439,Stephane,Myricks,"Myricks, Stephane",Portland Central Thriftlodge,9 Tower Ave,Burlington,Boone,KY,41005,859-717-7638,859-308-4286,stephane_myricks@cox.net,19,Female,Accountants 
100440,Quentin,Swayze,"Swayze, Quentin",Ulbrich Trucking,278 Bayview Ave,Milan,Monroe,MI,48160,734-561-6170,734-851-8571,quentin_swayze@yahoo.com,35,Female,Healthcare workers 
100441,Annmarie,Castros,"Castros, Annmarie",Tipiak Inc,80312 W 32nd St,Conroe,Montgomery,TX,77301,936-751-7961,936-937-2334,annmarie_castros@gmail.com,35,Female,Lawyers 
100442,Shonda,Greenbush,"Greenbush, Shonda",Saint George Well Drilling,82 Us Highway 46,Clifton,Passaic,NJ,7011,973-482-2430,973-644-2974,shonda_greenbush@cox.net,20,Male,Architects 
100443,Cecil,Lapage,"Lapage, Cecil","Hawkes, Douglas D",4 Stovall St #72,Union City,Hudson,NJ,7087,201-693-3967,201-856-2720,clapage@lapage.com,49,Male,Healthcare workers 
100444,Jeanice,Claucherty,"Claucherty, Jeanice",Accurel Systems Intrntl Corp,19 Amboy Ave,Miami,Miami-Dade,FL,33142,305-988-4162,305-306-7834,jeanice.claucherty@yahoo.com,34,Female,Technical publications writers 
100445,Josphine,Villanueva,"Villanueva, Josphine",Santa Cruz Community Internet,63 Smith Ln #8343,Moss,Clay,TN,38575,931-553-9774,931-486-6946,josphine_villanueva@villanueva.com,25,Female,University professors and teachers 
100446,Daniel,Perruzza,"Perruzza, Daniel",Gersh & Danielson,11360 S Halsted St,Santa Ana,Orange,CA,92705,714-771-3880,714-531-1391,dperruzza@perruzza.com,23,Female,University professors and teachers 
100447,Cassi,Wildfong,"Wildfong, Cassi","Cobb, James O Esq",26849 Jefferson Hwy,Rolling Meadows,Cook,IL,60008,847-633-3216,847-755-9041,cassi.wildfong@aol.com,25,Male,Healthcare workers 
100448,Britt,Galam,"Galam, Britt",Wheatley Trucking Company,2500 Pringle Rd Se #508,Hatfield,Montgomery,PA,19440,215-888-3304,215-351-8523,britt@galam.org,42,Male,Market research analysts 
100449,Adell,Lipkin,"Lipkin, Adell",Systems Graph Inc Ab Dick Dlr,65 Mountain View Dr,Whippany,Morris,NJ,7981,973-654-1561,973-662-8988,adell.lipkin@lipkin.com,18,Female,IT / Computer professionals 
100450,Jacqueline,Rowling,"Rowling, Jacqueline",John Hancock Mutl Life Ins Co,1 N San Saba,Erie,Erie,PA,16501,814-865-8113,814-481-1700,jacqueline.rowling@yahoo.com,28,Female,Architects 
100451,Lonny,Weglarz,"Weglarz, Lonny",History Division Of State,51120 State Route 18,Salt Lake City,Salt Lake,UT,84115,801-293-9853,801-892-8781,lonny_weglarz@gmail.com,18,Female,Architects 
100452,Lonna,Diestel,"Diestel, Lonna","Dimmock, Thomas J Esq",1482 College Ave,Fayetteville,Cumberland,NC,28301,910-922-3672,910-200-7912,lonna_diestel@gmail.com,32,Male,Architects 
100453,Cristal,Samara,"Samara, Cristal",Intermed Inc,4119 Metropolitan Dr,Los Angeles,Los Angeles,CA,90021,213-975-8026,213-696-8004,cristal@cox.net,50,Female,Lawyers 
100454,Kenneth,Grenet,"Grenet, Kenneth",Bank Of New York,2167 Sierra Rd,East Lansing,Ingham,MI,48823,517-499-2322,517-867-8077,kenneth.grenet@grenet.org,44,Female,University professors and teachers 
100455,Elli,Mclaird,"Mclaird, Elli",Sportmaster Intrnatl,6 Sunrise Ave,Utica,Oneida,NY,13501,315-818-2638,315-474-5570,emclaird@mclaird.com,43,Female,Nurses 
100456,Alline,Jeanty,"Jeanty, Alline",W W John Holden Inc,55713 Lake City Hwy,South Bend,St Joseph,IN,46601,574-656-2800,574-405-1983,ajeanty@gmail.com,52,Male,Dentists 
100457,Sharika,Eanes,"Eanes, Sharika",Maccani & Delp,75698 N Fiesta Blvd,Orlando,Orange,FL,32806,407-312-1691,407-472-1332,sharika.eanes@aol.com,50,Female,Nurses 
100458,Nu,Mcnease,"Mcnease, Nu",Amazonia Film Project,88 Sw 28th Ter,Harrison,Hudson,NJ,7029,973-751-9003,973-903-4175,nu@gmail.com,41,Female,Healthcare workers 
100459,Daniela,Comnick,"Comnick, Daniela",Water & Sewer Department,7 Flowers Rd #403,Trenton,Mercer,NJ,8611,609-200-8577,609-398-2805,dcomnick@cox.net,45,Male,Architects 
100460,Cecilia,Colaizzo,"Colaizzo, Cecilia",Switchcraft Inc,4 Nw 12th St #3849,Madison,Dane,WI,53717,608-382-4541,608-302-3387,cecilia_colaizzo@colaizzo.com,22,Female,University professors and teachers 
100461,Leslie,Threets,"Threets, Leslie",C W D C Metal Fabricators,2 A Kelley Dr,Katonah,Westchester,NY,10536,914-861-9748,914-396-2615,leslie@cox.net,44,Male,IT / Computer professionals 
100462,Nan,Koppinger,"Koppinger, Nan","Shimotani, Grace T",88827 Frankford Ave,Greensboro,Guilford,NC,27401,336-370-5333,336-564-1492,nan@koppinger.com,46,Male,Journalists and editors 
100463,Izetta,Dewar,"Dewar, Izetta","Lisatoni, Jean Esq",2 W Scyene Rd #3,Baltimore,Baltimore City,MD,21217,410-473-1708,410-522-7621,idewar@dewar.com,19,Female,Engineers 
100464,Tegan,Arceo,"Arceo, Tegan",Ceramic Tile Sales Inc,62260 Park Stre,Monroe Township,Middlesex,NJ,8831,732-730-2692,732-705-6719,tegan.arceo@arceo.org,50,Female,Engineers 
100465,Ruthann,Keener,"Keener, Ruthann",Maiden Craft Inc,3424 29th St Se,Kerrville,Kerr,TX,78028,830-258-2769,830-919-5991,ruthann@hotmail.com,50,Female,Nurses 
100466,Joni,Breland,"Breland, Joni",Carriage House Cllsn Rpr Inc,35 E Main St #43,Elk Grove Village,Cook,IL,60007,847-519-5906,847-740-5304,joni_breland@cox.net,30,Male,Surgeons 
100467,Vi,Rentfro,"Rentfro, Vi",Video Workshop,7163 W Clark Rd,Freehold,Monmouth,NJ,7728,732-605-4781,732-724-7251,vrentfro@cox.net,44,Female,Systems analysts 
100468,Colette,Kardas,"Kardas, Colette",Fresno Tile Center Inc,21575 S Apple Creek Rd,Omaha,Douglas,NE,68124,402-896-5943,402-707-1602,colette.kardas@yahoo.com,43,Male,Nurses 
100469,Malcolm,Tromblay,"Tromblay, Malcolm",Versatile Sash & Woodwork,747 Leonis Blvd,Annandale,Fairfax,VA,22003,703-221-5602,703-874-4248,malcolm_tromblay@cox.net,22,Male,Engineers 
100470,Ryan,Harnos,"Harnos, Ryan",Warner Electric Brk & Cltch Co,13 Gunnison St,Plano,Collin,TX,75075,972-558-1665,972-961-4968,ryan@cox.net,33,Female,Surgeons 
100471,Jess,Chaffins,"Chaffins, Jess",New York Public Library,18 3rd Ave,New York,New York,NY,10016,212-510-4633,212-428-9538,jess.chaffins@chaffins.org,33,Male,Psychologists 
100472,Sharen,Bourbon,"Bourbon, Sharen","Mccaleb, John A Esq",62 W Austin St,Syosset,Nassau,NY,11791,516-816-1541,516-749-3188,sbourbon@yahoo.com,23,Male,Psychologists 
100473,Nickolas,Juvera,"Juvera, Nickolas",United Oil Co Inc,177 S Rider Trl #52,Crystal River,Citrus,FL,34429,352-598-8301,352-947-6152,nickolas_juvera@cox.net,18,Male,Foreign Law advisors 
100474,Gary,Nunlee,"Nunlee, Gary",Irving Foot Center,2 W Mount Royal Ave,Fortville,Hancock,IN,46040,317-542-6023,317-887-8486,gary_nunlee@nunlee.org,44,Female,Psychologists 
100475,Diane,Devreese,"Devreese, Diane",Acme Supply Co,1953 Telegraph Rd,Saint Joseph,Buchanan,MO,64504,816-557-9673,816-329-5565,diane@cox.net,28,Male,Journalists and editors 
100476,Roslyn,Chavous,"Chavous, Roslyn","Mcrae, James L",63517 Dupont St,Jackson,Hinds,MS,39211,601-234-9632,601-973-5754,roslyn.chavous@chavous.org,28,Male,Foreign Law advisors 
100477,Glory,Schieler,"Schieler, Glory",Mcgraths Seafood,5 E Truman Rd,Abilene,Taylor,TX,79602,325-869-2649,325-740-3778,glory@yahoo.com,24,Male,Architects 
100478,Rasheeda,Sayaphon,"Sayaphon, Rasheeda","Kummerer, J Michael Esq",251 Park Ave #979,Saratoga,Santa Clara,CA,95070,408-805-4309,408-997-7490,rasheeda@aol.com,21,Female,Nurses 
100479,Alpha,Palaia,"Palaia, Alpha","Stoffer, James M Jr",43496 Commercial Dr #29,Cherry Hill,Camden,NJ,8003,856-312-2629,856-513-7024,alpha@yahoo.com,35,Female,Accountants 
100480,Refugia,Jacobos,"Jacobos, Refugia",North Central Fl Sfty Cncl,2184 Worth St,Hayward,Alameda,CA,94545,510-974-8671,510-509-3496,refugia.jacobos@jacobos.com,49,Male,Management consultants 
100481,Shawnda,Yori,"Yori, Shawnda",Fiorucci Foods Usa Inc,50126 N Plankinton Ave,Longwood,Seminole,FL,32750,407-538-5106,407-564-8113,shawnda.yori@yahoo.com,38,Female,Financial analysts 
100482,Mona,Delasancha,"Delasancha, Mona",Sign All,38773 Gravois Ave,Cheyenne,Laramie,WY,82001,307-403-1488,307-816-7115,mdelasancha@hotmail.com,48,Male,Nurses 
100483,Gilma,Liukko,"Liukko, Gilma",Sammys Steak Den,16452 Greenwich St,Garden City,Nassau,NY,11530,516-393-9967,516-407-9573,gilma_liukko@gmail.com,34,Female,Psychologists 
100484,Janey,Gabisi,"Gabisi, Janey","Dobscha, Stephen F Esq",40 Cambridge Ave,Madison,Dane,WI,53715,608-967-7194,608-586-6912,jgabisi@hotmail.com,18,Female,Architects 
100485,Lili,Paskin,"Paskin, Lili",Morgan Custom Homes,20113 4th Ave E,Kearny,Hudson,NJ,7032,201-431-2989,201-478-8540,lili.paskin@cox.net,43,Male,Financial analysts 
100486,Loren,Asar,"Asar, Loren",Olsen Payne & Company,6 Ridgewood Center Dr,Old Forge,Lackawanna,PA,18518,570-648-3035,570-569-2356,loren.asar@aol.com,53,Female,IT / Computer professionals 
100487,Dorothy,Chesterfield,"Chesterfield, Dorothy",Cowan & Kelly,469 Outwater Ln,San Diego,San Diego,CA,92126,858-617-7834,858-732-1884,dorothy@cox.net,50,Male,Surgeons 
100488,Gail,Similton,"Similton, Gail","Johnson, Wes Esq",62 Monroe St,Thousand Palms,Riverside,CA,92276,760-616-5388,760-493-9208,gail_similton@similton.com,34,Female,University professors and teachers 
100489,Catalina,Tillotson,"Tillotson, Catalina",Icn Pharmaceuticals Inc,3338 A Lockport Pl #6,Margate City,Atlantic,NJ,8402,609-373-3332,609-826-4990,catalina@hotmail.com,33,Female,Nurses 
100490,Lawrence,Lorens,"Lorens, Lawrence",New England Sec Equip Co Inc,9 Hwy,Providence,Providence,RI,2906,401-465-6432,401-893-1820,lawrence.lorens@hotmail.com,30,Male,Physicians (workpermit.com offers a special guide for foreign doctors and physicians interested in obtaining an H-1B visa) 
100491,Carlee,Boulter,"Boulter, Carlee","Tippett, Troy M Ii",8284 Hart St,Abilene,Dickinson,KS,67410,785-347-1805,785-253-7049,carlee.boulter@hotmail.com,51,Male,Surgeons 
100492,Thaddeus,Ankeny,"Ankeny, Thaddeus",Atc Contracting,5 Washington St #1,Roseville,Placer,CA,95678,916-920-3571,916-459-2433,tankeny@ankeny.org,31,Male,University professors and teachers 
100493,Jovita,Oles,"Oles, Jovita","Pagano, Philip G Esq",8 S Haven St,Daytona Beach,Volusia,FL,32114,386-248-4118,386-208-6976,joles@gmail.com,19,Female,Accountants 
100494,Alesia,Hixenbaugh,"Hixenbaugh, Alesia",Kwikprint,9 Front St,Washington,District of Columbia,DC,20001,202-646-7516,202-276-6826,alesia_hixenbaugh@hixenbaugh.org,38,Female,Technical publications writers 
100495,Lai,Harabedian,"Harabedian, Lai",Buergi & Madden Scale,1933 Packer Ave #2,Novato,Marin,CA,94945,415-423-3294,415-926-6089,lai@gmail.com,43,Male,Lawyers 
100496,Brittni,Gillaspie,"Gillaspie, Brittni",Inner Label,67 Rv Cent,Boise,Ada,ID,83709,208-709-1235,208-206-9848,bgillaspie@gillaspie.com,49,Male,Scientists 
100497,Raylene,Kampa,"Kampa, Raylene",Hermar Inc,2 Sw Nyberg Rd,Elkhart,Elkhart,IN,46514,574-499-1454,574-330-1884,rkampa@kampa.org,49,Male,Nurses 
100498,Flo,Bookamer,"Bookamer, Flo",Simonton Howe & Schneider Pc,89992 E 15th St,Alliance,Box Butte,NE,69301,308-726-2182,308-250-6987,flo.bookamer@cox.net,24,Male,University professors and teachers 
100499,Jani,Biddy,"Biddy, Jani",Warehouse Office & Paper Prod,61556 W 20th Ave,Seattle,King,WA,98104,206-711-6498,206-395-6284,jbiddy@yahoo.com,30,Female,Architects 
100500,Chauncey,Motley,"Motley, Chauncey",Affiliated With Travelodge,63 E Aurora Dr,Orlando,Orange,FL,32804,407-413-4842,407-557-8857,chauncey_motley@aol.com,31,Female,Foreign Law advisors 
